X,Y,Z,EDA,HR,TEMP,id,datetime,label,anomaly_flag
-35,-9,16,6.352426,98.8,31.15,15,11:39:00,1,0
-18,83,20,6.578924,94.2,31.3,10,11:40:00,1,0
29,-8,-59,6.224796,95.61,31.34,10,11:41:00,1,0
70,97,99,6.281674,98.9,31.13,8,11:42:00,1,0
73,-26,-2,6.391463,100.63,31.09,1,11:43:00,1,0
-38,-25,89,6.11416,93.88,31.21,8,11:44:00,1,0
90,96,-45,6.21087,90.25,31.13,7,11:45:00,1,0
48,-71,22,6.323485,93.92,31.22,1,11:46:00,1,0
-95,26,16,6.358065,98.45,31.05,5,11:47:00,1,0
4,-29,-58,6.425988,91.26,31.28,3,11:48:00,1,0
0,-93,-95,6.414757,97.03,31.02,16,11:49:00,1,0
94,-38,13,6.32916,100.45,31.3,16,11:50:00,1,0
-79,26,-70,6.390588,100.83,31.27,3,11:51:00,1,0
-76,-73,-4,6.495479,95.45,31.19,9,11:52:00,1,0
-52,10,-93,6.402289,97.7,31.14,3,11:53:00,1,0
51,-25,-73,6.617805,96.07,31.23,3,11:54:00,1,0
91,16,-84,6.668181,98.98,31.1,6,11:55:00,1,0
49,43,5,6.551163,97.73,31.29,8,11:56:00,1,0
-24,51,-34,6.256292,96.8,31.2,17,11:57:00,1,0
-22,-35,38,6.40025,92.76,31.22,16,11:58:00,1,0
-41,-93,98,6.509991,91.63,31.15,16,11:59:00,1,0
64,-10,64,7.146061,106.53,31.61,13,12:00:00,2,0
58,54,70,9.079041170901869,117.47196630659003,31.36,15,12:01:00,2,0
-42,79,-61,7.277605,115.96,31.7,11,12:02:00,2,0
-30,39,92,7.104205,102.43,31.41,11,12:03:00,2,0
-12,30,95,7.128599,105.25,31.69,1,12:04:00,2,0
-30,48,-30,6.805896,109.13,31.29,1,12:05:00,2,0
-60,5,8,7.224718,103.98,31.54,3,12:06:00,2,0
93,18,-61,7.005024,103.35,31.49,7,12:07:00,2,0
-16,-40,-8,6.892739,100.84,31.3,17,12:08:00,2,0
-14,80,8,8.884455542118866,115.97866287390876,31.68,8,12:09:00,2,1
-4,-2,5,6.970532,107.04,31.59,2,12:10:00,2,0
25,-60,-78,7.351495,106.22,31.61,2,12:11:00,2,0
-100,4,75,6.910999,97.84,31.84,17,12:12:00,2,0
-67,20,91,6.988219,105.61,31.41,10,12:13:00,2,0
31,-12,35,7.028393,104.36,31.37,12,12:14:00,2,0
52,54,29,7.495902,106.33,31.34,9,12:15:00,2,0
41,63,-50,7.093329,98.94,31.55,6,12:16:00,2,0
-49,-89,-20,7.115184,97.16,31.63,1,12:17:00,2,0
89,-78,-57,7.219215,109.68,31.39,4,12:18:00,2,0
-92,-97,61,6.976836,109.26,31.56,7,12:19:00,2,0
4,6,-58,7.207553,108.68,31.44,3,12:20:00,2,0
-85,-39,-84,7.319283,105.85,31.78,15,12:21:00,2,0
-33,5,-57,6.853266,106.09,31.47,3,12:22:00,2,0
63,-10,-77,7.120361,104.01,31.25,3,12:23:00,2,0
-90,50,53,7.135051,104.95,31.63,1,12:24:00,2,0
-92,31,98,7.352274,104.81,31.53,1,12:25:00,2,0
-36,-49,-36,8.768070135058503,117.22518560405052,31.52,4,12:26:00,2,1
-87,-77,91,7.373403,107.68,31.42,17,12:27:00,2,0
-68,41,90,7.283274,102.69,31.38,11,12:28:00,2,0
76,-58,-91,6.829064,110.23,31.54,8,12:29:00,2,0
-96,-79,85,6.535646,93.53,31.34,2,12:30:00,1,0
-96,43,16,6.42444,93.0,30.99,15,12:31:00,1,0
11,-16,-26,6.437494,95.51,31.29,2,12:32:00,1,0
-44,64,65,6.444334,95.96,31.43,9,12:33:00,1,0
-90,-47,65,6.353757,98.1,31.13,6,12:34:00,1,0
77,22,-76,6.52506,96.06,31.18,10,12:35:00,1,0
45,58,70,6.109603,95.67,31.19,3,12:36:00,1,0
-50,-7,-71,6.313921,88.11,31.34,18,12:37:00,1,0
61,-75,33,6.265864,99.33,31.31,5,12:38:00,1,0
2,46,3,6.612781,98.96,31.06,15,12:39:00,1,0
11,-49,-83,6.257322,93.11,31.26,15,12:40:00,1,0
31,68,-82,6.489902,89.49,31.07,7,12:41:00,1,0
83,98,78,6.151928,94.97,31.27,8,12:42:00,1,0
45,-46,-58,6.543105,100.67,31.08,15,12:43:00,1,0
61,-52,-11,6.500664,94.37,31.37,18,12:44:00,1,0
62,-72,-95,6.556224,96.07,31.01,5,12:45:00,1,0
77,87,-87,6.547116,97.14,31.14,6,12:46:00,1,0
-22,-63,-39,6.352891,95.72,31.27,16,12:47:00,1,0
-2,34,-87,6.217721,94.01,31.44,18,12:48:00,1,0
79,-84,11,6.183431,92.18,31.14,13,12:49:00,1,0
73,31,-94,6.500723,94.0,31.21,10,12:50:00,1,0
88,1,43,6.313514,91.71,31.15,2,12:51:00,1,0
-99,81,19,6.387667,93.67,31.18,18,12:52:00,1,0
42,91,-9,6.58718,97.49,31.14,8,12:53:00,1,0
-51,-18,95,6.439478,83.1,31.05,13,12:54:00,1,0
-71,-6,43,6.413845,96.01,31.27,10,12:55:00,1,0
-10,0,13,6.637079,95.04,31.18,6,12:56:00,1,0
-21,89,-38,6.255905,96.29,31.09,3,12:57:00,1,0
-9,-45,-34,6.606815,87.0,31.29,9,12:58:00,1,0
10,-9,-64,6.487852,95.36,31.21,16,12:59:00,1,0
-31,-53,-5,5.734043,82.58,31.04,5,13:00:00,0,0
-34,-72,-18,5.958255,84.22,31.07,10,13:01:00,0,0
-95,57,-54,5.782066,83.67,30.9,1,13:02:00,0,0
-100,75,-93,5.756967,87.84,31.04,4,13:03:00,0,0
75,53,-24,5.627281,87.22,30.99,11,13:04:00,0,0
40,66,-70,5.747994,88.2,31.02,15,13:05:00,0,0
38,-77,-56,5.908062,85.58,30.87,10,13:06:00,0,0
56,49,60,5.928937,86.36,31.06,8,13:07:00,0,0
41,-84,-73,5.859269,85.14,30.85,9,13:08:00,0,0
47,68,-65,5.889142,86.78,30.89,5,13:09:00,0,0
-64,8,-98,5.738877,86.25,31.06,11,13:10:00,0,0
-45,-40,-33,5.715318,84.16,31.06,15,13:11:00,0,0
16,-6,78,5.726784,85.63,30.85,3,13:12:00,0,0
-88,85,-16,5.85641,83.63,30.98,2,13:13:00,0,0
78,-2,47,5.753601,85.89,30.99,8,13:14:00,0,0
76,23,-7,5.672119,82.79,31.03,1,13:15:00,0,0
-52,9,34,5.774946,83.11,30.93,4,13:16:00,0,0
-77,98,-20,5.730572,86.65,31.11,17,13:17:00,0,0
21,-98,-65,5.915548,82.31,31.02,3,13:18:00,0,0
31,83,-85,5.996953,85.34,30.98,6,13:19:00,0,0
-39,45,-8,5.79872,85.76,30.86,15,13:20:00,0,0
90,-97,-70,5.740541,85.82,31.16,18,13:21:00,0,0
-72,82,66,5.67435,86.85,31.15,13,13:22:00,0,0
94,-18,-5,5.629354,83.6,30.91,15,13:23:00,0,0
-5,9,81,5.515916,82.79,30.94,5,13:24:00,0,0
-64,-82,37,5.856839,86.29,31.05,12,13:25:00,0,0
47,82,40,5.711456,86.22,30.87,11,13:26:00,0,0
-45,10,95,5.769865,85.55,31.1,12,13:27:00,0,0
-47,66,85,5.765032,82.4,30.98,12,13:28:00,0,0
49,62,37,5.815012,81.37,31.06,15,13:29:00,0,0
-89,24,89,5.797507,82.44,30.91,13,13:30:00,0,0
51,-34,-31,5.872882,83.63,31.07,1,13:31:00,0,0
-58,88,69,5.797981,86.38,30.94,3,13:32:00,0,0
76,-23,18,5.809992,82.17,30.87,1,13:33:00,0,0
-48,-62,-48,5.794157,84.08,30.9,3,13:34:00,0,0
37,12,-18,5.760812,86.61,31.07,1,13:35:00,0,0
-17,54,-73,5.817653,84.77,31.13,15,13:36:00,0,0
-53,-75,82,5.71643,84.58,30.94,7,13:37:00,0,0
-19,99,-72,5.845357,88.1,30.83,8,13:38:00,0,0
-30,94,24,5.792398,87.03,31.09,15,13:39:00,0,0
-3,63,-55,5.742276,84.45,31.08,7,13:40:00,0,0
-83,70,3,5.764626,84.17,31.03,12,13:41:00,0,0
-73,80,-86,5.877624,86.15,30.88,11,13:42:00,0,0
11,-68,62,5.692827,86.09,30.84,18,13:43:00,0,0
-81,22,31,5.868558,83.88,31.03,4,13:44:00,0,0
79,25,-62,6.010365,84.29,30.92,7,13:45:00,0,0
75,-3,-92,5.772998,84.16,31.07,12,13:46:00,0,0
84,-73,-84,5.831042,81.49,30.91,3,13:47:00,0,0
-41,-57,83,5.827172,85.0,30.99,3,13:48:00,0,0
74,-46,-90,5.604605,87.02,31.13,1,13:49:00,0,0
72,-20,-22,5.781137,82.93,30.94,1,13:50:00,0,0
27,21,-70,5.842572,84.4,30.98,17,13:51:00,0,0
-86,55,49,5.696599,82.11,31.13,9,13:52:00,0,0
-32,8,66,5.807209,85.01,31.16,17,13:53:00,0,0
87,-42,-7,5.873739,86.55,31.08,3,13:54:00,0,0
26,-64,-74,5.843516,87.98,31.05,13,13:55:00,0,0
-100,-86,87,5.594107,85.81,31.07,16,13:56:00,0,0
16,-74,57,5.639902,86.16,30.77,12,13:57:00,0,0
-20,-66,20,5.802367,85.21,31.1,10,13:58:00,0,0
56,-72,-44,7.966492192132739,98.96645658150108,31.02,18,13:59:00,0,0
-73,-12,-26,6.570523,95.26,31.09,8,14:00:00,1,0
-25,13,52,6.491491,88.11,30.94,5,14:01:00,1,0
-56,28,-1,6.531821,94.34,31.17,3,14:02:00,1,0
8,-51,0,6.640028,91.03,31.17,12,14:03:00,1,0
55,-98,65,6.604358,98.04,31.26,4,14:04:00,1,0
18,-8,80,6.384663,93.86,31.12,13,14:05:00,1,0
81,9,89,6.251656,93.67,31.18,3,14:06:00,1,0
-85,-94,-90,6.618376,92.03,31.32,8,14:07:00,1,0
20,-95,88,6.319945,95.78,31.29,2,14:08:00,1,0
-16,9,80,6.445351,94.43,31.3,13,14:09:00,1,0
-80,23,12,6.400401,92.83,31.2,16,14:10:00,1,0
23,39,47,6.328887,89.09,31.23,6,14:11:00,1,0
88,25,-23,6.548338,97.23,31.04,7,14:12:00,1,0
-12,6,-60,6.474656,90.62,31.24,17,14:13:00,1,0
15,59,-74,6.681535,92.0,31.13,6,14:14:00,1,0
99,-97,-69,6.33402,89.89,31.12,13,14:15:00,1,0
-7,-18,79,6.320473,91.88,31.28,17,14:16:00,1,0
-79,1,-82,6.583786,94.1,31.16,3,14:17:00,1,0
32,38,-43,6.473006,90.51,31.16,18,14:18:00,1,0
-45,93,-78,6.437641,93.62,31.18,16,14:19:00,1,0
-65,-57,-1,6.190436,98.86,31.09,17,14:20:00,1,0
92,-4,25,6.588727,94.07,31.18,2,14:21:00,1,0
-89,-44,-15,6.211759,95.89,31.24,18,14:22:00,1,0
66,-23,-28,6.263153,94.4,31.15,5,14:23:00,1,0
21,-8,61,6.543627,94.2,31.11,18,14:24:00,1,0
78,5,33,6.508932,90.88,31.1,9,14:25:00,1,0
65,95,-85,6.485219,92.42,31.23,14,14:26:00,1,0
60,13,-83,6.669746,94.21,31.28,8,14:27:00,1,0
95,-1,96,6.552677,98.41,31.07,3,14:28:00,1,0
-81,66,-62,6.237754,94.78,31.27,1,14:29:00,1,0
-37,-66,-61,7.130261,109.32,31.59,6,14:30:00,2,0
-2,-33,-54,8.807874446255404,119.06564586169404,31.52,7,14:31:00,2,1
12,76,51,7.087108,105.11,31.55,10,14:32:00,2,0
-42,-57,-90,7.253579,96.85,31.57,10,14:33:00,2,0
11,-88,-33,7.071034,101.65,31.76,11,14:34:00,2,0
-9,-16,15,8.492077251733784,114.80626400967095,31.52,11,14:35:00,2,1
-19,-94,57,6.957468,111.64,31.49,14,14:36:00,2,0
54,-52,84,6.889713,104.75,31.14,5,14:37:00,2,0
-64,-71,-47,7.120045,106.77,31.53,17,14:38:00,2,0
-93,-15,-38,7.191788,97.01,31.53,2,14:39:00,2,0
-5,32,62,6.950799,102.68,31.87,11,14:40:00,2,0
47,78,-100,7.170354,104.13,31.31,11,14:41:00,2,0
-12,-26,-21,6.937016,104.03,31.39,4,14:42:00,2,0
5,-31,-91,7.311026,104.14,31.55,5,14:43:00,2,0
51,91,20,7.237309,102.5,31.45,11,14:44:00,2,0
-35,96,-55,6.797284,103.15,31.54,10,14:45:00,2,0
-35,-55,17,6.79752,104.32,31.83,1,14:46:00,2,0
68,-98,80,7.149305,101.7,31.25,10,14:47:00,2,0
1,-100,73,7.065588,100.58,31.42,13,14:48:00,2,0
66,-57,-99,7.05484,106.09,31.75,11,14:49:00,2,0
-87,-85,-50,7.239398,101.46,31.34,4,14:50:00,2,0
15,52,84,6.913244,111.14,31.53,9,14:51:00,2,0
69,-32,38,6.721638,111.7,31.5,15,14:52:00,2,0
0,-62,59,8.650534559556602,117.8654300334972,31.57,2,14:53:00,2,1
57,33,1,6.701751,109.5,31.27,1,14:54:00,2,0
-98,-25,22,7.301882,104.6,31.46,15,14:55:00,2,0
-94,78,72,7.1909,105.28,31.28,1,14:56:00,2,0
38,60,-93,7.083613,107.58,31.68,13,14:57:00,2,0
22,92,79,7.491108,111.09,31.58,10,14:58:00,2,0
97,-90,63,6.853656,112.21,31.62,1,14:59:00,2,0
-92,-99,-64,6.68253,95.31,31.3,17,15:00:00,1,0
5,35,-49,6.372039,104.58,31.36,11,15:01:00,1,0
-88,-51,-10,6.441087,97.66,31.22,1,15:02:00,1,0
66,90,85,6.243791,93.56,31.15,16,15:03:00,1,0
69,-57,73,6.296018,92.39,31.34,11,15:04:00,1,0
58,32,19,6.502015,97.44,31.21,18,15:05:00,1,0
-73,85,94,8.28617515693566,104.75625632168259,31.06,18,15:06:00,1,0
27,5,59,6.354599,91.39,31.42,1,15:07:00,1,0
-36,27,-84,6.263285,97.47,31.12,18,15:08:00,1,0
-40,87,-43,6.358748,98.54,31.41,3,15:09:00,1,0
-83,-67,88,6.363696,95.93,31.08,4,15:10:00,1,0
-87,-9,82,6.229599,94.5,31.17,13,15:11:00,1,0
34,67,-20,6.477488,98.39,31.36,3,15:12:00,1,0
-78,98,22,6.486497,93.59,31.15,6,15:13:00,1,0
-92,-52,-3,6.535318,92.11,31.36,5,15:14:00,1,0
37,-31,48,6.377242,95.75,31.16,5,15:15:00,1,0
10,-18,-21,6.538116,92.6,31.12,8,15:16:00,1,0
51,-59,18,6.381918,97.34,30.9,10,15:17:00,1,0
-33,-2,82,6.411892,95.69,31.16,14,15:18:00,1,0
16,11,70,6.44766,93.08,31.19,2,15:19:00,1,0
-79,-96,-41,6.25701,94.99,31.48,9,15:20:00,1,0
95,-56,12,6.491647,94.88,31.28,9,15:21:00,1,0
-90,57,14,6.167629,95.29,31.15,5,15:22:00,1,0
-21,-43,-71,6.741077,87.89,31.14,3,15:23:00,1,0
-44,-46,15,6.471183,97.21,31.23,12,15:24:00,1,0
-43,59,-16,6.117596,95.14,31.29,5,15:25:00,1,0
-14,-27,-8,6.157366,99.37,31.3,3,15:26:00,1,0
-34,63,41,6.24396,97.74,31.05,4,15:27:00,1,0
29,-23,69,6.653912,91.33,31.16,6,15:28:00,1,0
70,29,63,6.178118,95.47,31.2,6,15:29:00,1,0
-48,16,5,5.800969,88.58,31.05,1,15:30:00,0,0
21,84,33,5.838267,84.58,31.11,14,15:31:00,0,0
-36,-3,44,5.979071,83.34,31.13,2,15:32:00,0,0
-12,-25,48,5.675954,84.18,31.01,5,15:33:00,0,0
-21,49,38,5.799116,84.15,31.04,5,15:34:00,0,0
2,90,62,5.657606,84.3,31.08,11,15:35:00,0,0
77,-72,-37,5.900175,86.62,30.93,9,15:36:00,0,0
-17,75,93,7.635911804842587,99.53141392566343,30.92,7,15:37:00,0,0
63,-20,-16,5.639356,85.45,31.2,5,15:38:00,0,0
-7,27,-59,5.744135,84.52,31.09,3,15:39:00,0,0
-71,78,-16,5.599068,87.75,30.86,4,15:40:00,0,0
-41,-69,-11,5.848766,85.71,31.05,4,15:41:00,0,0
-75,-77,98,5.706736,86.78,30.99,12,15:42:00,0,0
-58,-35,9,5.754527,85.18,31.01,15,15:43:00,0,0
88,-75,58,5.90997,85.58,31.01,12,15:44:00,0,0
43,-49,-20,5.730079,82.91,30.88,8,15:45:00,0,0
38,-38,84,5.720523,85.67,31.01,10,15:46:00,0,0
28,-31,57,5.66387,88.97,30.95,2,15:47:00,0,0
32,34,30,5.933677,85.9,30.99,13,15:48:00,0,0
-3,-54,-46,5.843856,85.63,31.07,17,15:49:00,0,0
16,-78,0,5.885917,85.58,31.14,17,15:50:00,0,0
-47,74,-45,5.916797,82.35,31.12,10,15:51:00,0,0
-25,-81,89,5.685845,85.38,30.84,6,15:52:00,0,0
92,14,7,5.665002,87.09,30.93,2,15:53:00,0,0
-61,-67,-36,5.779887,84.54,31.08,10,15:54:00,0,0
76,-21,23,5.87452,82.23,31.1,6,15:55:00,0,0
-31,-21,-92,7.8699740524525215,99.86797981841333,31.04,4,15:56:00,0,0
-39,53,41,5.967002,85.37,31.03,3,15:57:00,0,0
26,-90,-73,5.724417,86.35,31.19,7,15:58:00,0,0
-33,-64,19,5.787386,83.13,30.93,3,15:59:00,0,0
81,41,46,5.814788,85.3,30.94,7,16:00:00,0,0
-13,-23,51,6.04695,87.91,31.17,11,16:01:00,0,0
37,-95,47,5.782101,87.82,30.99,1,16:02:00,0,0
73,8,-41,5.783017,80.59,31.06,11,16:03:00,0,0
10,-92,35,5.910898,88.64,31.02,18,16:04:00,0,0
-8,-42,-91,5.789999,88.21,31.04,12,16:05:00,0,0
74,-60,2,5.802835,87.62,31.07,7,16:06:00,0,0
-49,-56,-63,5.785213,85.22,30.95,4,16:07:00,0,0
29,3,11,5.851968,85.21,30.94,4,16:08:00,0,0
-52,76,16,5.912958,85.71,30.99,7,16:09:00,0,0
-34,-58,-93,5.805598,87.91,30.92,2,16:10:00,0,0
-27,39,-46,5.591919,85.0,31.08,8,16:11:00,0,0
85,54,-94,5.806937,88.37,30.93,18,16:12:00,0,0
-65,84,-4,5.710647,86.46,31.25,5,16:13:00,0,0
20,8,-64,5.843077,83.4,30.75,2,16:14:00,0,0
-3,-29,-5,5.903726,86.05,30.96,5,16:15:00,0,0
-65,-6,-85,5.852946,84.7,31.1,7,16:16:00,0,0
-17,61,64,5.969661,86.95,30.95,8,16:17:00,0,0
6,-32,-79,5.787978,84.09,30.94,16,16:18:00,0,0
-25,74,-59,5.891529,83.08,30.96,4,16:19:00,0,0
25,-98,86,5.97129,82.22,31.12,6,16:20:00,0,0
62,4,77,5.876968,84.54,31.2,6,16:21:00,0,0
59,-33,3,5.814755,85.11,30.94,1,16:22:00,0,0
-98,-15,99,5.814632,83.39,30.8,5,16:23:00,0,0
-88,49,-96,5.882774,83.02,31.07,15,16:24:00,0,0
-20,26,-95,5.624663,81.52,30.94,9,16:25:00,0,0
46,97,-3,5.881066,84.97,30.95,13,16:26:00,0,0
68,-56,34,5.828695,81.93,30.95,18,16:27:00,0,0
-96,94,-100,5.749068,82.45,30.97,8,16:28:00,0,0
-6,-66,94,5.721755,82.87,30.9,13,16:29:00,0,0
76,-92,63,6.262452,97.24,31.22,15,16:30:00,1,0
-42,13,34,6.588702,100.33,31.07,15,16:31:00,1,0
-65,69,-62,6.558493,100.56,31.23,1,16:32:00,1,0
73,40,-64,6.458652,97.32,31.24,14,16:33:00,1,0
46,57,81,6.133258,95.01,31.23,15,16:34:00,1,0
16,57,7,6.462422,95.88,31.2,16,16:35:00,1,0
83,-45,-26,6.375932,92.75,31.36,17,16:36:00,1,0
14,61,-72,6.388053,90.95,31.32,4,16:37:00,1,0
87,-27,7,6.362887,94.59,31.16,2,16:38:00,1,0
-75,5,-76,6.418338,101.13,31.17,2,16:39:00,1,0
11,-49,-66,6.247217,95.21,31.35,17,16:40:00,1,0
-18,29,37,6.757528,91.26,31.11,15,16:41:00,1,0
-27,14,-20,6.565516,93.85,31.2,1,16:42:00,1,0
18,-91,-59,6.300739,89.58,31.0,17,16:43:00,1,0
-15,31,98,6.260909,89.1,31.16,5,16:44:00,1,0
25,-34,95,6.185335,98.37,31.38,14,16:45:00,1,0
27,-100,-7,6.394824,99.38,31.29,4,16:46:00,1,0
-59,63,-85,6.261612,96.42,31.15,1,16:47:00,1,0
-7,-24,-21,6.616399,97.87,31.32,2,16:48:00,1,0
-29,-63,83,6.592407,95.23,31.27,15,16:49:00,1,0
62,17,50,6.533361,97.77,31.1,8,16:50:00,1,0
58,-51,-30,6.007795,95.0,31.4,16,16:51:00,1,0
84,17,-43,6.398771,94.42,31.19,3,16:52:00,1,0
-59,-58,-75,6.377518,96.98,31.14,3,16:53:00,1,0
-17,19,-98,6.631352,95.37,31.27,8,16:54:00,1,0
9,73,89,6.526087,94.84,31.39,6,16:55:00,1,0
-18,65,-62,6.436462,89.12,31.19,17,16:56:00,1,0
-77,21,-52,6.189635,89.73,31.02,11,16:57:00,1,0
-33,91,-57,6.288074,96.62,31.23,4,16:58:00,1,0
12,82,-13,6.397535,93.13,31.3,10,16:59:00,1,0
-69,-30,60,9.243214734754886,115.05069710782831,31.6,17,17:00:00,2,0
-44,2,88,6.968886,108.3,31.51,12,17:01:00,2,0
-73,50,-38,6.684605,103.14,31.27,7,17:02:00,2,0
-19,-46,64,8.595314223162209,119.38611065432303,31.7,6,17:03:00,2,1
-37,-55,-87,7.058798,104.99,31.41,5,17:04:00,2,0
-39,-34,-21,6.793124,107.79,31.63,12,17:05:00,2,0
-20,7,-48,7.067844,112.53,31.44,11,17:06:00,2,0
54,-93,48,6.974659,107.98,31.6,1,17:07:00,2,0
67,-72,-19,7.007285,102.42,31.16,7,17:08:00,2,0
-5,-91,-39,7.107401,105.69,31.48,8,17:09:00,2,0
8,33,-72,6.921819,104.22,31.74,17,17:10:00,2,0
-5,-99,-64,6.965376,104.1,31.49,9,17:11:00,2,0
84,-37,-96,7.306238,108.88,31.29,18,17:12:00,2,0
-65,46,58,7.377715,104.43,31.39,4,17:13:00,2,0
32,-6,-88,7.057191,102.75,31.48,3,17:14:00,2,0
-98,21,23,6.583367,97.9,31.56,9,17:15:00,2,0
-49,98,-63,8.914108113648552,112.43298614919041,31.49,12,17:16:00,2,1
15,-37,35,7.406744,100.42,31.28,2,17:17:00,2,0
-100,7,-32,7.237273,107.1,31.51,16,17:18:00,2,0
-38,-79,-7,7.277425,104.01,31.47,11,17:19:00,2,0
95,-87,-20,7.089281,103.57,31.7,1,17:20:00,2,0
16,29,-19,7.084634,103.84,31.47,7,17:21:00,2,0
-9,-29,81,7.128365,112.14,31.35,8,17:22:00,2,0
86,86,49,6.661094,109.86,31.75,12,17:23:00,2,0
-2,53,98,7.173787,95.76,31.5,13,17:24:00,2,0
48,70,-15,6.993629,103.72,31.45,7,17:25:00,2,0
-84,-17,90,7.077461,101.67,31.6,7,17:26:00,2,0
-7,-6,83,6.785207,104.35,31.35,4,17:27:00,2,0
10,70,-23,7.166624,106.01,31.49,17,17:28:00,2,0
83,-53,35,8.514743941256194,110.39108243349902,31.6,14,17:29:00,2,1
26,68,-81,6.346715,96.39,31.29,13,17:30:00,1,0
-63,29,83,6.137581,92.76,31.24,16,17:31:00,1,0
-20,-17,23,6.529238,97.29,31.17,15,17:32:00,1,0
1,-9,36,6.447767,95.78,31.17,2,17:33:00,1,0
25,86,38,6.498648,95.13,31.19,3,17:34:00,1,0
-31,98,-35,7.883510647184515,113.94353895804012,31.21,2,17:35:00,1,0
45,12,-69,6.663751,97.2,31.25,8,17:36:00,1,0
1,65,-95,6.567384,94.61,31.11,2,17:37:00,1,0
-75,75,-7,6.533517,99.05,31.27,6,17:38:00,1,0
-71,54,-58,6.380604,90.63,31.24,5,17:39:00,1,0
91,7,95,6.378073,99.77,31.29,7,17:40:00,1,0
-57,-60,-31,6.321801,93.24,31.21,7,17:41:00,1,0
-82,95,31,6.718354,94.54,31.22,13,17:42:00,1,0
64,-45,-13,6.585932,92.56,31.38,9,17:43:00,1,0
-79,40,-38,6.353656,93.73,31.31,15,17:44:00,1,0
-29,65,56,6.434802,98.13,30.96,11,17:45:00,1,0
46,37,73,6.014248,93.63,31.11,5,17:46:00,1,0
27,57,-28,6.666961,93.98,31.04,17,17:47:00,1,0
58,-14,29,6.271573,95.32,31.3,7,17:48:00,1,0
-28,71,-58,6.223753,94.4,31.14,12,17:49:00,1,0
93,-61,49,6.337284,95.45,31.38,11,17:50:00,1,0
-81,18,-28,6.380605,94.95,31.36,11,17:51:00,1,0
-74,40,-54,6.547878,93.2,31.05,8,17:52:00,1,0
-42,-24,25,6.325153,92.05,31.26,7,17:53:00,1,0
-94,95,82,6.513241,96.28,31.26,8,17:54:00,1,0
-80,47,20,6.357399,93.2,31.28,4,17:55:00,1,0
-68,-76,60,6.645346,94.45,31.29,4,17:56:00,1,0
-44,-4,37,6.4739,88.66,31.25,4,17:57:00,1,0
-50,-95,86,6.402861,94.9,30.98,17,17:58:00,1,0
-81,-10,-95,6.217411,95.68,31.32,18,17:59:00,1,0
69,48,-95,5.92263,86.02,31.0,4,18:00:00,0,0
-11,61,-71,5.792013,85.86,30.95,18,18:01:00,0,0
-50,-77,-55,5.816208,87.82,31.12,15,18:02:00,0,0
-21,-6,98,5.890532,84.52,30.9,18,18:03:00,0,0
46,-62,18,5.827189,84.25,31.18,16,18:04:00,0,0
58,-17,-22,5.963236,83.74,30.97,14,18:05:00,0,0
22,-77,89,5.81651,83.14,31.09,2,18:06:00,0,0
-48,-12,-82,5.818624,86.39,31.02,13,18:07:00,0,0
51,-27,-2,5.933932,83.79,30.96,6,18:08:00,0,0
91,64,-82,7.538992889170215,93.24047119910398,30.96,18,18:09:00,0,0
-15,-51,26,5.668013,87.08,31.3,4,18:10:00,0,0
39,76,-88,5.930119,89.62,30.96,9,18:11:00,0,0
-33,-62,99,5.991922,86.46,30.87,1,18:12:00,0,0
-38,28,62,5.940706,86.55,30.95,17,18:13:00,0,0
-32,-87,78,5.935077,86.9,30.96,14,18:14:00,0,0
69,-51,-44,5.834979,81.37,31.08,7,18:15:00,0,0
-48,56,64,5.839259,82.19,30.78,5,18:16:00,0,0
17,71,42,5.808137,86.16,30.93,3,18:17:00,0,0
-81,85,-87,5.799414,87.05,31.08,14,18:18:00,0,0
88,46,-17,5.783767,85.34,31.0,10,18:19:00,0,0
-23,73,-50,5.814671,85.58,30.98,4,18:20:00,0,0
56,-59,-87,5.733035,83.64,30.81,11,18:21:00,0,0
62,-57,63,5.77588,83.76,31.08,15,18:22:00,0,0
77,-88,4,5.871486,84.19,31.08,5,18:23:00,0,0
25,-69,25,5.914177,84.62,30.99,2,18:24:00,0,0
86,89,-90,5.658118,87.41,31.02,14,18:25:00,0,0
40,-76,29,5.788523,78.78,31.14,14,18:26:00,0,0
14,-52,60,5.790299,86.79,30.99,13,18:27:00,0,0
-4,84,11,5.831618,84.6,31.16,7,18:28:00,0,0
99,-90,40,5.907559,86.88,30.96,5,18:29:00,0,0
77,-39,80,8.11205208845726,98.33904161076244,30.99,6,18:30:00,0,0
-32,71,90,5.638162,82.45,31.19,7,18:31:00,0,0
-91,-81,-67,5.833257,90.14,31.09,5,18:32:00,0,0
-56,27,-12,5.604389,82.3,30.96,18,18:33:00,0,0
71,-43,47,5.956187,83.91,30.95,7,18:34:00,0,0
67,-85,-97,5.63342,85.36,30.94,10,18:35:00,0,0
-90,-81,-78,5.673944,84.01,31.05,13,18:36:00,0,0
-63,-18,-69,5.873667,86.6,31.05,1,18:37:00,0,0
23,66,66,5.752672,82.78,31.04,13,18:38:00,0,0
-49,-32,2,5.646659,86.31,31.03,5,18:39:00,0,0
95,62,98,7.617236775198347,94.09692358480946,30.92,11,18:40:00,0,0
17,86,92,5.790541,86.08,30.93,16,18:41:00,0,0
57,67,-19,5.709528,86.77,31.09,6,18:42:00,0,0
-88,18,1,5.81804,83.12,31.1,4,18:43:00,0,0
